code,year,stknme,FS_Combas-A001101000,FS_Combas-A001000000,FS_Combas-A002101000,FS_Combas-A002100000,FS_Combas-A002201000,FS_Combas-A002200000,FS_Combas-A002000000,FS_Combas-A003000000
000063,2007,中兴通讯,6483170000.0,39173096000.0,2893855000.0,20812611000.0,2085229000.0,5472077000.0,26284688000.0,12888408000.0
000065,2007,北方国际,156303907.84,1342732978.83,0.0,620856677.56,293167748.0,293167748.0,914024425.56,428708553.27
000066,2007,中国长城,271915088.52,3292820871.14,660000000.0,1506318675.72,0.0,32562400.0,1538881075.72,1753939795.42
000068,2007,华控赛格,39423015.85,3439011090.59,376300000.0,758451674.18,800000000.0,800000000.0,1558451674.18,1880559416.41
000069,2007,华侨城A,1675669531.44,12468472650.41,4535239840.61,6394688194.58,312272728.0,368053980.16,6762742174.74,5705730475.67
000070,2007,ST 特信,139007165.65,973556090.41,0.0,281466178.6,43893228.84,44205694.28,325671872.88,647884217.53
000078,2007,海王生物,506871686.41,3121599034.69,902850349.22,2092632200.31,120000000.0,125343712.45,2217975912.76,903623121.93
000088,2007,盐田港,1729562404.83,4138827887.49,5000000.0,183896909.48,0.0,0.0,183896909.48,3954930978.01
000089,2007,深圳机场,1279055052.43,5012593334.18,43488018.99,364570485.75,,6477523.4,371048009.15,4641545325.03
000090,2007,天健集团,1136547372.99,6763638857.91,1315000000.0,3224900550.01,50000000.0,378232632.42,3603133182.43,3160505675.48
000096,2007,广聚能源,610566690.0,1765239891.0,10000000.0,234013787.0,,,234013787.0,1531226104.0
000099,2007,中信海直,329293905.13,2291380881.51,343463446.8,473374959.49,449472000.0,449497010.98,922871970.47,1368508911.04
000100,2007,TCL科技,4474201000.0,20659777000.0,2372255000.0,13239899000.0,435772000.0,1769038000.0,15008937000.0,5650840000.0
000150,2007,*ST 宜康,212945627.84,1088029870.41,0.0,417157070.23,0.0,122669779.43,539826849.66,548203020.75
000151,2007,中成股份,324208377.54,1050242400.58,10000000.0,153854525.06,0.0,7284100.26,161138625.32,889103775.26
000153,2007,丰原药业,59503803.63,1088619342.86,174800000.0,446375859.08,0.0,3350471.41,449726330.49,638893012.37
000155,2007,川能动力,200700534.21,2780445645.72,260185702.16,590378435.59,373990000.0,382289858.29,972668293.88,1807777351.84
000156,2007,华数传媒,9305874.52,612950016.31,532896269.92,804885776.59,34345000.0,401690209.07,1206575985.66,-593625969.35
000157,2007,中联重科,1050427463.23,8532161738.17,846731843.28,4444699306.33,323837054.0,336703488.21,4781402794.54,3750758943.63
000158,2007,常山北明,302749960.97,3601656086.96,1154200000.0,1588249901.4,381012000.0,391713183.1,1979963084.5,1621693002.46
000159,2007,国际实业,205738031.33,1292856915.11,212300000.0,506498954.48,118000000.0,180521021.69,687019976.17,605836938.94
000166,2007,申万宏源,,,,,,,,
000301,2007,东方盛虹,220473290.18,3145183954.01,242000000.0,680086380.34,0.0,186647561.39,866733941.73,2278450012.28
000333,2007,美的集团,,,,,,,,
000338,2007,潍柴动力,2715812762.38,22422663295.68,1157524538.38,12644342222.16,241230457.12,370729665.54,13015071887.7,9407591407.98
000400,2007,许继电气,995368046.23,4653502870.16,1287250000.0,2314860645.45,0.0,10308400.56,2325169046.01,2328333824.15
000401,2007,冀东水泥,1009191120.27,8988133994.26,2121796100.0,3951518788.88,1474799857.12,2079830037.16,6031348826.04,2956785168.22
000402,2007,金融街,2282828260.46,13866414769.92,1243000000.0,5753880386.53,3080000000.0,3208171052.11,8962051438.64,4904363331.28
000403,2007,派林生物,23150458.01,1659493044.93,841582156.09,1587941797.63,58087334.36,61629139.83,1649570937.46,9922107.47
000404,2007,长虹华意,242874855.59,2409717394.85,246700000.0,1646950444.41,145000000.0,145971965.2,1792922409.61,616794985.24
000405,2007,ST 鑫光,,,,,,,,
000406,2007,石油大明,,,,,,,,
000407,2007,胜利股份,210535506.83,2315212799.34,559000000.0,983844196.47,581894591.96,583881874.47,1567726070.94,747486728.4
000408,2007,藏格矿业,1133085.21,1051312973.1,284490357.5,643226806.89,28000000.0,28000000.0,671226806.89,380086166.21
000409,2007,云鼎科技,50679.94,67529482.11,0.0,12803542.25,90000.0,90000.0,12893542.25,54635939.86
000410,2007,沈阳机床,742490535.24,7325705690.68,1528686708.07,5909343584.28,44267354.34,66572472.43,5975916056.71,1349789633.97
000411,2007,英特集团,138810853.81,1304330267.79,371454000.0,1029344278.11,0.0,6752781.54,1036097059.65,268233208.14
000412,2007,ST 五环,,,,,,,,
000413,2007,ST 旭电,14705272.08,434451241.87,0.0,168959629.81,0.0,5356427.96,174316057.77,260135184.1
000415,2007,渤海租赁,36209361.15,1186747255.53,168320000.0,628535272.03,49000000.0,50999965.3,679535237.33,507212018.2
000416,2007,*ST 民控,601445489.12,833581424.65,0.0,146210198.67,0.0,1044809.45,147255008.12,686326416.53
000417,2007,合百集团,837816576.16,2489245057.13,226500000.0,1433610433.44,33844550.0,47570868.49,1481181301.93,1008063755.2
000418,2007,小天鹅A,907613092.06,3784516173.23,190500000.0,2043457243.03,3000000.0,22568503.15,2066025746.18,1718490427.05
000419,2007,通程控股,446445726.96,1917660747.38,107000000.0,741947615.26,315000000.0,343198052.52,1085145667.78,832515079.6
000420,2007,吉林化纤,153934656.33,2702093777.35,441420000.0,949596445.17,377754257.97,402129188.31,1351725633.48,1350368143.87
000421,2007,南京公用,298667814.71,2877690849.91,848346148.0,1582358845.41,144776884.06,377926836.83,1960285682.24,917405167.67
000422,2007,湖北宜化,467260797.69,8788410281.43,1363500000.0,3679785285.47,2349000000.0,2376659849.19,6056445134.66,2731965146.77
000423,2007,东阿阿胶,569118339.52,1606899442.04,4000000.0,344323711.08,0.0,0.0,344323711.08,1262575730.96
000425,2007,徐工机械,386336489.16,3023254210.93,425000000.0,1697119330.34,130000000.0,137539578.32,1834658908.66,1188595302.27
000426,2007,兴业银锡,49335542.45,2528634311.63,184500000.0,472046064.68,705510000.0,705960000.0,1178006064.68,1350628246.95
000428,2007,华天酒店,226590593.18,2295072581.28,502000000.0,889933207.03,415644064.96,628551650.42,1518484857.45,776587723.83
000429,2007,粤高速A,190665302.76,5802360457.26,100000000.0,948325248.32,988324803.54,1075490522.53,2023815770.85,3778544686.41
000430,2007,ST 张家界,3037332.24,372232821.08,143586923.61,261241863.37,5500000.0,171171300.0,432413163.37,-60180342.29
000488,2007,ST 晨鸣,740621843.91,22011108257.29,3594000057.28,7367420079.9,4056194662.35,4063128512.43,11430548592.33,10580559664.96
000498,2007,山东路桥,2096315.13,846045455.67,718659217.33,1487660974.12,0.0,26782404.4,1514443378.52,-668397922.85
000501,2007,武商集团,1295423349.71,4280989709.83,677500000.0,2613873109.86,371250000.0,372335814.86,2986208924.72,1294780785.11
000502,2007,绿景退,153635546.91,727350372.41,0.0,371801565.84,80000000.0,80401075.16,452202641.0,275147731.41
000503,2007,国新健康,163523314.3,1640635118.08,105353169.5,274936697.12,0.0,,274936697.12,1365698420.96
000504,2007,*ST 生物,75717805.97,681310775.35,170000000.0,230248419.11,0.0,2062057.32,232310476.43,449000298.92
000505,2007,京粮控股,110933403.84,939167238.09,42900000.0,611984422.95,117000000.0,117000000.0,728984422.95,210182815.14
000506,2007,*ST 中润,28291.15,1942958.17,36108466.14,143259835.4,0.0,17150000.0,160409835.4,-158466877.23
000507,2007,珠海港,473799135.88,2601462904.81,407139746.93,1334513108.63,107700000.0,116303561.58,1450816670.21,1150646234.6
000508,2007,琼民源A,,,,,,,,
000509,2007,华塑控股,26988999.3,834602710.81,294293713.88,629793524.3,0.0,19575952.84,649369477.14,185233233.67
000510,2007,新金路,300674234.81,2745107796.17,670300000.0,1296037381.55,213570000.0,226257149.59,1522294531.14,1222813265.03
000511,2007,烯碳退,70674013.1,2160722714.65,0.0,679058244.64,185000000.0,185000000.0,864058244.64,1296664470.01
000513,2007,丽珠集团,282663137.4,2945723444.38,379012440.0,836453092.58,70700000.0,118345297.64,954798390.22,1990925054.16
000514,2007,渝开发,332752659.98,2662903177.06,40000000.0,410572108.02,362500000.0,365852019.13,776424127.15,1886479049.91
000515,2007,攀渝钛业,33298382.96,684530624.69,214223525.73,297508191.76,0.0,12541482.73,310049674.49,374480950.2
000516,2007,国际医学,346339396.0,1450058864.9,271400000.0,618543037.36,201422034.21,201521631.21,820064668.57,629994196.33
000517,2007,荣安地产,6039494.23,219776828.87,132822873.04,326055741.37,0.0,1908761.75,327964503.12,-108187674.25
000518,2007,*ST 四环,75007100.82,883262305.47,1750000.0,47822325.12,0.0,1675985.29,49498310.41,833763995.06
000519,2007,中兵红箭,101580605.34,515165349.15,50000000.0,141993688.56,0.0,8697277.31,150690965.87,364474383.28
000520,2007,凤凰航运,779935289.57,4853126874.65,935000000.0,1575772030.47,1673840000.0,1675319114.4,3251091144.87,1602035729.78
000521,2007,长虹美菱,390637195.72,2940394685.54,444282198.47,1970722858.03,16849100.0,38838153.99,2009561012.02,930833673.52
000522,2007,白云山A,201559974.01,2913547736.89,1305080000.0,1880225708.96,0.0,253112678.92,2133338387.88,780209349.01
000523,2007,红棉股份,76583130.59,703915115.59,69000000.0,237672369.16,0.0,14251775.75,251924144.91,451990970.68
000524,2007,岭南控股,50734135.26,791251079.71,65000000.0,164053458.9,,41289654.53,205343113.43,585907966.28
000525,2007,ST 红太阳,557081745.69,2779604118.34,1405000000.0,1888344682.11,70179740.0,142508826.26,2030853508.37,748750609.97
000526,2007,学大教育,40088540.41,202879671.24,0.0,44316758.38,0.0,0.0,44316758.38,158562912.86
000527,2007,美的电器,1844669529.54,17326204885.38,802326971.9,11666371996.95,0.0,2670000.0,11669041996.95,5657162888.43
000528,2007,柳工,388196370.63,4281450960.97,194026850.66,1916125684.69,316225.0,13607719.3,1929733403.99,2351717556.98
000529,2007,广弘控股,5875550.08,484807095.23,520748175.05,937874161.9,0.0,2326275.0,940200436.9,-455393341.67
000530,2007,冰山冷热,244799726.11,2582893670.98,70000000.0,774147668.39,50000000.0,140145510.62,914293179.01,1668600491.97
000531,2007,穗恒运A,422704619.97,4601092846.4,690000000.0,1369939181.03,1517000000.0,1519816294.55,2889755475.58,1711337370.82
000532,2007,华金资本,134694154.99,885560104.66,26500000.0,150750923.52,63000000.0,66532851.68,217283775.2,668276329.46
000533,2007,顺钠股份,362531868.53,2608267885.25,954523002.71,1946305326.34,58330000.0,70600820.31,2016906146.65,591361738.6
000534,2007,万泽股份,268260032.11,976721112.99,108000000.0,207421198.84,0.0,8453568.8,215874767.64,760846345.35
000535,2007,*ST 猴王,,,,,,,,
000536,2007,华映科技,17089146.08,179220556.93,14155440.0,128652996.36,5330000.0,13082590.0,141735586.36,37484970.57
000537,2007,中绿电,406571890.36,2925632248.81,365000000.0,2243250622.8,10000000.0,13581673.35,2256832296.15,668799952.66
000538,2007,云南白药,643750487.03,2863159837.33,47700000.0,1401094178.2,2000000.0,37293039.81,1438387218.01,1424772619.32
000539,2007,粤电力A,2177247839.0,24052840722.0,2880000000.0,6677471027.0,5171620000.0,5360223914.0,12037694941.0,12015145781.0
000540,2007,*ST 中天,381520237.64,1582605272.03,72000000.0,605582042.03,488000000.0,540455027.49,1146037069.52,436568202.51
000541,2007,佛山照明,1098078385.11,3392985767.27,0.0,272254214.36,0.0,102267363.93,374521578.29,3018464188.98
000542,2007,TCL通讯,,,,,,,,
000543,2007,皖能电力,294472080.43,10283415680.02,1347000000.0,2312271014.11,845760000.0,1851585123.76,4163856137.87,6119559542.15
000544,2007,中原环保,87079201.41,591031243.09,120000000.0,204361747.61,0.0,0.0,204361747.61,386669495.48
000545,2007,金浦钛业,1124059.05,346111060.8,173900000.0,309879324.84,15300000.0,15300000.0,325179324.84,20931735.96
000546,2007,金圆股份,87731064.31,595366774.27,55494923.29,295918516.38,41000000.0,54209755.11,350128271.49,245238502.78
000547,2007,航天发展,142829153.82,2221429536.43,312900000.0,371330472.62,0.0,75915183.61,447245656.23,1774183880.2
000548,2007,湖南投资,288406468.79,2048941166.56,268000000.0,549209583.64,30000000.0,60514824.37,609724408.01,1439216758.55
000549,2007,S 湘火炬,,,,,,,,
000550,2007,江铃汽车,2106911711.0,6124355011.0,39609200.0,2323366870.0,9088374.0,185699268.0,2509066138.0,3615288873.0
000551,2007,创元科技,433757166.87,1910770090.06,326850000.0,921135895.81,20000000.0,78165477.98,999301373.79,911468716.27
000552,2007,甘肃能化,20406692.32,445142973.45,34743680.0,143667713.97,0.0,19237393.88,162905107.85,282237865.6
000553,2007,安道麦A,452405704.33,1740712079.9,334979993.25,676255075.14,90000000.0,126385782.76,802640857.9,938071222.0
000554,2007,泰山石油,226544771.97,1052905769.04,4500000.0,89577549.07,0.0,13174239.86,102751788.93,950153980.11
000555,2007,神州信息,13613.18,30819044.86,58397321.48,153576114.5,0.0,3000000.0,156576114.5,-125757069.64
000556,2007,PT 南洋,,,,,,,,
000557,2007,西部创业,34339025.22,390125522.44,257302908.0,680630341.19,6959426.63,156992858.85,837623200.04,-447497677.6
000558,2007,天府文旅,264453427.24,1959637528.86,112000000.0,1410193695.37,145000000.0,145228282.18,1555421977.55,404215551.31
000559,2007,万向钱潮,753363292.99,5490516974.8,891996156.0,2992547753.48,63000000.0,73717301.71,3066265055.19,2424251919.61
000560,2007,我爱我家,272718500.45,1897978939.9,273880000.0,1565101523.02,23000000.0,126098473.82,1691199996.84,206778943.06
000561,2007,烽火电子,92017291.21,362488785.73,281001466.85,811404447.62,0.0,396166685.83,1207571133.45,-845082347.72
000562,2007,宏源证券,12268994275.85,22799754548.01,135000000.0,,0.0,,16801235202.5,5998519345.51
000563,2007,陕国投A,257700719.68,1389614917.31,70000000.0,582673308.62,160000000.0,270294949.26,852968257.88,536646659.43
000564,2007,供销大集,299171000.45,1187594088.98,130000000.0,596447590.86,0.0,,596447590.86,591146498.12
000565,2007,渝三峡A,138427046.47,985980837.41,155680000.0,328574047.17,236790000.0,236990000.0,565564047.17,420416790.24
000566,2007,海南海药,32054415.15,635676027.27,122940000.0,206017001.0,14000000.0,75680178.91,281697179.91,353978847.36
000567,2007,海德股份,40130307.78,287844960.04,0.0,148431944.57,10000000.0,10000000.0,158431944.57,129413015.47
000568,2007,泸州老窖,444308234.54,4491860820.79,0.0,1778795726.02,0.0,2299896.65,1781095622.67,2710765198.12
000569,2007,长城股份,81345306.31,2147008407.67,499500000.0,1540510376.92,0.0,6084018.72,1546594395.64,600414012.03
000570,2007,苏常柴A,443234034.61,2310463736.43,29700000.0,697610673.52,0.0,121701700.0,819312373.52,1491151362.91
000571,2007,新大洲A,56565768.54,1565759439.63,50000000.0,496227227.63,0.0,16390584.45,512617812.08,1053141627.55
000572,2007,海马汽车,2819721545.31,8276550276.25,0.0,3586857357.77,310000000.0,899532255.08,4486389612.85,3790160663.4
000573,2007,粤宏远A,296062281.87,2230879906.5,444610000.0,508455592.29,249200000.0,249200000.0,757655592.29,1473224314.21
000576,2007,甘化科工,36280083.8,999511995.75,304560000.0,476490513.71,92139537.9,114249204.66,590739718.37,408772277.38
000578,2007,盐湖集团,33645023.99,770836123.55,487593601.82,788169617.18,0.0,18527148.58,806696765.76,-35860642.21
000581,2007,威孚高科,761808821.98,5123863986.44,1485955800.0,2483801281.43,0.0,14170000.0,2497971281.43,2625892705.01
000582,2007,北部湾港,10191445.84,636344562.7,242890000.0,312142577.0,0.0,98098902.33,410241479.33,226103083.37
000583,2007,S*ST 托普,,,,,,,,
000584,2007,*ST 工智,50465741.34,2226680779.05,468000000.0,1070320657.22,55000000.0,108574074.79,1178894732.01,1047786047.04
000585,2007,东电退,65577809.55,1073974339.91,50368876.6,431498985.52,0.0,124967867.25,556466852.77,517507487.14
000586,2007,汇源通信,59120873.44,680617225.56,114457291.93,399910489.61,0.0,9478650.0,409389139.61,271228085.95
000587,2007,*ST 金洲,1583390.96,455115321.91,338729795.5,519468625.4,0.0,23820000.0,543288625.4,-88173303.49
000588,2007,PT 粤金曼,,,,,,,,
000589,2007,贵州轮胎,275938582.48,3521602463.64,737922800.0,1868483872.6,434480000.0,450911306.72,2319395179.32,1202207284.32
000590,2007,启迪药业,24967284.27,548583251.07,123850000.0,233413049.78,0.0,7954119.0,241367168.78,307216082.29
000591,2007,太阳能,481885489.69,1747969113.6,258690000.0,1324811575.89,7579150.98,9185452.91,1333997028.8,413972084.8
000592,2007,平潭发展,42100430.17,176565070.85,48271924.69,243195156.89,0.0,76503616.82,319698773.71,-143133702.85
000593,2007,德龙汇能,51710577.58,573533166.76,69680000.0,204141621.52,157006660.62,159702296.67,363843918.19,209689248.57
000594,2007,国恒退,107916073.58,1521455358.11,45000000.0,259791672.39,11970000.0,11970000.0,271761672.39,1249693685.72
000595,2007,*ST 宝实,10519422.07,928889094.03,236688392.0,514614959.11,2660000.0,8000000.0,522614959.11,406274134.92
000596,2007,古井贡酒,154708705.75,1384339218.86,55000000.0,492071449.67,36000000.0,43530000.0,535601449.67,848737769.19
000597,2007,东北制药,319384356.97,3051278407.03,1327735000.0,2076946171.12,55000000.0,85110437.12,2162056608.24,889221798.79
000598,2007,兴蓉环境,207264814.15,1776224825.99,373000000.0,878954985.29,79000000.0,123061657.52,1002016642.81,774208183.18
000599,2007,青岛双星,150105934.33,3681690575.01,1209708740.39,2386494167.63,158400000.0,158400000.0,2544894167.63,1136796407.38
000600,2007,建投能源,362342854.52,10184575346.02,1344452984.6,2944515673.12,3014375729.64,3026374233.58,5970889906.7,4213685439.32
000601,2007,韶能股份,386610032.84,8109900809.85,405499524.2,1147240996.47,2994270000.0,3612747498.83,4759988495.3,3349912314.55
000602,2007,金马集团,482906907.48,2190363302.41,450000000.0,1519118793.84,0.0,14060078.96,1533178872.8,657184429.61
000603,2007,盛达资源,9343499.55,164672693.65,11400000.0,56667080.36,0.0,31686294.22,88353374.58,76319319.07
000605,2007,渤海股份,2659185.66,301148364.53,151795054.61,223911541.87,0.0,20081436.93,243992978.8,57155385.73
000606,2007,顺利退,53231274.3,830551751.47,20000000.0,234666060.74,109360000.0,116384430.8,351050491.54,479501259.93
000607,2007,华媒控股,348709999.91,3058735220.69,852802987.56,1824900150.69,343574243.21,361247917.1,2186148067.79,872587152.9
000608,2007,*ST 阳光,773488000.0,5464775000.0,0.0,2972923000.0,464700000.0,495847000.0,3468770000.0,1996005000.0
000609,2007,*ST 中迪,760782624.58,1129479955.71,0.0,360261171.68,100000000.0,100000000.0,460261171.68,669218784.03
000610,2007,西安旅游,61078116.45,622388421.47,55100000.0,206247875.36,0.0,0.0,206247875.36,416140546.11
000611,2007,天首退,203283755.07,862178110.8,152000000.0,261563826.57,0.0,952033.91,262515860.48,599662250.32
000612,2007,焦作万方,252783276.83,3430042026.78,695500000.0,1251025722.44,528600000.0,528893333.32,1779919055.76,1650122971.02
000613,2007,东海A退,2424831.17,135406198.96,0.0,61713513.92,0.0,0.0,61713513.92,73692685.04
000615,2007,*ST 美谷,75234425.82,1825273089.45,111400000.0,319543339.64,123800000.0,316849470.55,636392810.19,1188880279.26
000616,2007,*ST 海投,1382509869.43,5349118225.01,75000000.0,1981118434.62,1060000000.0,1060000000.0,3041118434.62,2307999790.39
000617,2007,中油资本,270689591.58,1876341647.19,500000000.0,938132461.89,0.0,260555739.25,1198688201.14,677653446.05
000618,2007,吉林化工,,,,,,,,
000619,2007,海螺新材,223058326.16,2855258012.06,0.0,981813810.73,85000000.0,85000000.0,1066813810.73,1788444201.33
000620,2007,新华联,4513743.06,5702102.72,0.0,3289905.46,0.0,0.0,3289905.46,2412197.26
000621,2007,*ST 比特,,,,,,,,
000622,2007,*ST 恒立,9324953.03,293828928.19,195964794.82,394260529.7,0.0,4188199.57,398448729.27,-104619801.08
000623,2007,吉林敖东,168600657.12,5638499597.2,190360000.0,714496261.17,10000000.0,30441915.7,744938176.87,4893561420.33
000625,2007,长安汽车,1583706500.04,14352917722.89,175700000.0,6390515589.73,0.0,274686193.56,6665201783.29,7687715939.6
000626,2007,远大控股,268777094.62,2751388250.14,768236411.27,2347893139.65,0.0,10150839.31,2358043978.96,393344271.18
000627,2007,天茂集团,108045893.52,1324548483.64,279410000.0,428484578.45,30000000.0,30030654.25,458515232.7,866033250.94
000628,2007,高新发展,240286440.49,1872267823.97,326346449.82,1554088931.48,66320000.0,183978225.48,1738067156.96,134200667.01
000629,2007,钒钛股份,448631256.13,22825278429.45,715044410.5,6347059449.36,2775820000.0,5677352188.47,12024411637.83,10800866791.62
000630,2007,铜陵有色,2555303360.7,19751306302.4,4069353880.0,11156469939.27,2593862454.18,2631108081.42,13787578020.69,5963728281.71
000631,2007,顺发恒业,137679.66,214794031.56,0.0,370450946.56,0.0,9995432.53,380446379.09,-165652347.53
000632,2007,三木集团,375883427.92,3335437572.92,689406546.63,1929149266.39,461975000.0,625821254.18,2554970520.57,780467052.35
